CODE;ENGLISH;;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
EVTDESC301012;It is the tribal nature of the Afghan people and to be independent and resist outside domination. The formation of an Afghan Empire thus greatly relied on balancing tribal alliances and hostilities, and in directing tribal energies away from rebellion. Lacking the gift for diplomacy, the recent Durrani Shahs have allowed tribal rivalries to resurface and slowly the empire has been disintegrating. Today a new Emir has taken control of Kabul. Will we follow him?;;;;;;;;;;;;;x
EVTNAME301012;The End of the Durrani Empire;;;;;;;;;;;;;x
EVTDESC301013;The peoples of Central Asia have a long history of nomadism and rarely settle anywhere for a long period, especially if local circumstance changes for the worse. The Turkmen peoples of the Kopet Dag are no different. Ever since we re-established control over the mountains there has been a slow, but steady, migration of Turkmens to greener pastures, mostly the oasis of Merv.;;;;;;;;;;;;;x
EVTNAME301013;The Turkmen of Merv;;;;;;;;;;;;;x
EVTDESC301014;The Persian attempts to re-establish control over the Kopet Dag mountains have caused a substantial number of Turkmen tribesmen to move north, many of whom have decided to settle in the Merv oasis. This inflow of Turkmens is threatening order, and our control over the oasis!;;;;;;;;;;;;;x
EVTDESC301015;Without our knowledge or approval, the governor of Shiraz has entered into a treaty with the British Resident at Bushire concerning the future of Bahrain. The governor managed to convince the Resident to support our title to the island, and even to offer ships to establish our authority. However, word has now reached us from Bombay that the British are refusing to fulfil the terms of the agreement, claiming that, as both the resident of Bushire and the governor of Shiraz exceeded their authority, the treaty of null and void. Without British approval or support, taking Bahrain might prove costly. However, this treaty might prove useful in the future to support our claim to Bahrain.\n How shall we proceed?;;;;;;;;;;;;;x
EVTNAME301015;The Treaty of Shiraz;;;;;;;;;;;;;x
EVTDESC301016;A clandestine treaty was signed recently between the British resident in Bushere and the Persian governor of Shiraz which obligated the British to help the Persians conquer us! Luckily the British backtracked on the agreement, claiming the resident exceeded his authority, but it is clear that our position is not safe! How shall we proceed to secure our position?;;;;;;;;;;;;;x
EVTDESC301017;As word leaked of a treaty signed between the Persians and the British which would put Bahrain under the suzerainty of the Shah, the Sheik of Bahrain started looking abroad for support. Even though the British have backtracked on the agreement, the Sheik isn’t completely secure in his position. He has approached us with a treaty of friendship in the hopes that we’ll be able to provide some much-needed security.;;;;;;;;;;;;;x
EVTDESC301020;Outrage has erupted over actions of the Russian Envoy in Tehran. Under the terms of the Treaty of Turkmenchay he has granted asylum to an Armenian court eunuch and his extended family. Anti-Russian sentiment which had long been simmering following the recent Russian actions in the Caucasus, have now come to full eruption. An angry mob has gathered at the Russian Legation demanding the return of the eunuch.\n \n Encouraged by opportunistic mullahs, the calls for the return of the Eunuch are growing ever more radical, and the situation is quickly spiralling out of control… Forcing the Envoy to hand over the eunuch would satisfy the crowd, but also anger the Russians. Dispersing the crowd on the other hand would mean accepting this affront to our honour…;;;;;;;;;;;;;x
EVTNAME301020;Incident at the Russian Legation;;;;;;;;;;;;;x
EVTDESC301021;One hour, that is how long they lasted. Alexander Griboyedov and his brave Cossack guards. One hour, in full uniform, before the mob broke through the ceiling and slaughtered all of them. Fighting with pistol, sword, broomstick, anything, they held bravely. All the while the Persian authorities watched. Thrown from the window, decapitated, dragged through the streets and bazaars… Griboyedov’s head put on display at a local kebab place, his body identifiable only through a small duelling injury to his finger… And what did Alexander Griboyedov do to deserve this? He rightfully protected an Armenian eunuch and two Georgian girls who wished to escape the imperial harem and move to freedom in Armenia.;;;;;;;;;;;;;x
EVTNAME301021;Incident at the Tehran Legation;;;;;;;;;;;;;x
EVTDESC301022;Yes, the storming of the Russian legation and decapitation of the Russian envoy was an unfortunate incident, but not unjustified. When Alexander Griboyedov refused to hand over the eunuch and the girls, it was quite clear something was up. Fearing for the honour of the women, the mob stormed the embassy to free and protect them. And loo and behold, they found them, raped by Griboyedov. What was the crowd to do but execute Griboyedov publicly? Yet the Russians are screaming murder, and are demanding retribution for his death!;;;;;;;;;;;;;x
EVTNAME301022;The Death of Alexander Griboyedov;;;;;;;;;;;;;x
EVTDESC301023;Yes, storming of the Russian legation and the decapitation of the Russian envoy was an unfortunate incident, but not unjustified. When Alexander Griboyedov refused to hand over the eunuch and the girls, it was quite clear something was up. Fearing for the honour of the women, the mob stormed the embassy to free and protect them. And loo and behold, they found them, raped by Griboyedov. What was the crowd to do but execute Griboyedov publicly? Yet the Russians are screaming murder, and are preparing their soldiers on our border…;;;;;;;;;;;;;x
EVTNAME301023;;;;;;;;;;;;;;x
EVTDESC301024;Fearful of what we might do to in retribution for the murder of Alexander Griboyedov, the Shah has unleashed his wrath on those responsible for his murder. The ordinary citizenry, the mullahs, even his own advisers, none were safe. This has done much to wipe out the anti-Russian establishment, yet without this power base, it also left the Shah vulnerable. Surely his weakened position has created an opportunity to strengthen our influence in at his court?;;;;;;;;;;;;;x
EVTNAME301024;A Cleaning in Tehran;;;;;;;;;;;;;x
EVTDESC301025;An unexpected guest arrived at court today: the grandson of the Shah himself! And he comes baring gifts. 88.7 carats worth of gifts: the Shah Diamond. Taken as a war trophy by the Persians almost 100 years ago, it is one of the most treasured heirlooms of the Persian court. And today it is offered as a sincere apology for the events surrounding the Tehran legation, should we choose to forget that unfortunate incident.;;;;;;;;;;;;;x
EVTNAME301025;The Shah Diamond;;;;;;;;;;;;;x
EVTDESC301026;The Persians have defiantly rejected every approach and offer we tried to make to settle the issues surrounding the death of Alexander Griboyedov.;;;;;;;;;;;;;x
EVTNAME301026;A Defiant Persia;;;;;;;;;;;;;x
EVTDESC301027;The Russians have expressed their approval of our swift action in bringing the perpetrators of the murder of Alexander Griboyedov to justice and cleaning out the anti-Russian sentiment oh so prevalent in Tehran recently. Even going as far as graciously offering material and technical assistance to strengthen our administration, should we so desire.;;;;;;;;;;;;;x
EVTNAME301027;A Russian Advisor;;;;;;;;;;;;;x
EVTDESC301028;The Russians have accepted our efforts to right the wrongs of Alexander Griboyedov's death.;;;;;;;;;;;;;x
EVTNAME301028;The End to the Legation Crisis;;;;;;;;;;;;;x
EVTDESC301029;The Persians have agreed to our proposal to send Russian advisers.;;;;;;;;;;;;;x
EVTNAME301029;The Persian Mission;;;;;;;;;;;;;x
EVTDESC301030;Our response to the vicious murder of Alexander Griboyedov has rattled the Shah. Fearful of what we might do, he has offered us sweeping economic influence in Azerbaijan, if we are willing to come to terms with the death of Griboyedov and forget about all about this nasty event…;;;;;;;;;;;;;x
EVTNAME301030;A Concession?;;;;;;;;;;;;;x
EVTDESC301031;The incident at the Russian Legation had quickly spiralled out of control when the mob stormed the building and found that the envoy, Alexander Griboyedov, had raped the women who had sought refuge at the Legation. The crowd, enraged by what they found, quickly took Griboyedov outside and publicly executed him. An unfortunate, but not unjustified, act. The Russians might, however, have viewed this attack on their legal representative differently, perhaps even angrily. For weeks we have waited on a Russian response, yet none has come. Not even a rider with an official message.\n Perhaps the Russians aren't as fearsome as we thought?;;;;;;;;;;;;;x
EVTNAME301031;;;;;;;;;;;;;;x
EVTDESC301032;The Shah of Persia has found himself in somewhat of a pickle after a roused rabble stormed the Russian Legation in Tehran and killed the envoy Alexander Griboyedov. Apparently Griboyedov stuck his head in some nasty business involving a eunuch and two former harem girls, and the Persians did not take kindly to this. Decapitated, body mutilated, head found on display at a local kebab place, just terrible. The Russians are, understandably, somewhat upset about this, and are threatening war to avenge Griboyedov. The Shah, not one to risk losing another war to Russia, has appealed to us for protection.;;;;;;;;;;;;;x
EVTNAME301032;A Persian Adventure;;;;;;;;;;;;;x
EVTDESC301034;The British seem very inclined to support us in our confrontation with the Russians.;;;;;;;;;;;;;x
EVTNAME301034;British Support;;;;;;;;;;;;;x
EVTDESC301035;The British do not seem to be inclined to help us against should the Russians decided to avenge Griboyedov.;;;;;;;;;;;;;x
EVTNAME301035;British Rejection;;;;;;;;;;;;;x
EVTDESC301036;Despite our best efforts, the Russians have rejected all our approaches peacefully settle the issues surrounding the storming of the Legation and the unfortunate death of Alexander Griboyedov. It seems nothing will stop the insatiable Russian hunger except land…;;;;;;;;;;;;;x
EVTNAME301036;The Russian Hunger;;;;;;;;;;;;;x
EVTDESC301037;Our response to the vicious murder of Alexander Griboyedov has rattled the Shah. If we are willing to forget this whole situation, he is willing to come to terms with a modest loss of land…;;;;;;;;;;;;;x
EVTNAME301037;A Land Deal?;;;;;;;;;;;;;x
EVTDESC301040;The nature of the Ottoman border has always led it to be a source of friction between our empires. While officially the border was demarked by the Treaty of Zuhab, the tribes on both sides of the border have little regard for this border. They regularly migrate across it, and play governors off each other to assert their independence.\n Tensions have now reached a boiling point: A high ranking Turkish officer from Baghdad, who had sought refuge at our court, was, together with some of our officers, kidnapped and beheaded by the Ottomans. While at the same time the governor of Van has been instigating rebellion among the Azeri tribes along the border. Lastly, we should not forget the Wahabis raiding our pilgrims to Mecca and Karbala, something the Ottomans are not combatting and sometimes engaging in themselves.\n Should we decided to press the issue, the Russian Tsar has promised his support.;;;;;;;;;;;;;x
