CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;
imperial_rescript_desc;Following the Meiji Restoration, the leadership of the Meiji government felt the need to emphasize the common goals of rapid modernization (westernization) with support and legitimization of the political system centred on the imperial institution. In the 1870s and 1880s, Motoda Nagazane and other conservatives pushed for a revival of the principles of Confucianism as a guide for education and public morality, however, Inoue Kowashi and other proponents of the 'modernization' of Japan felt that this would encourage a return to the old feudal order, and pushed for an 'emperor-centered' philosophy. Prime Minister Yamagata Aritomo authorized the drafting of the Rescript, which was a compromise written largely by Inoue Kowashi with input from Motoda Nagazane and others. After it was issued, the Rescript was distributed to all schools in the country, together with a portrait of Emperor Meiji.;;;;;;;;;;;;;x
imperial_rescript_title;The Imperial Rescript on Education;;;;;;;;;;;;;x
import_foreign_weapons_desc;In order to modernize the $COUNTRY_ADJ$ military, we should seek to purchase new weapons from foreign powers. However, this would increase foreign influence in our country.;;;;;;;;;;;;;x
import_foreign_weapons_title;Purchase Foreign Weapons;;;;;;;;;;;;;x
import_naval_technology_desc;In order to modernize the $COUNTRY_ADJ$ Navy, we should seek to purchase new ships and seek naval advisors from foreign powers. However, this would increase foreign influence in our country.;;;;;;;;;;;;;x
import_naval_technology_title;Purchase Foreign Ships;;;;;;;;;;;;;x
inca_excavations_desc;The discovery of Machu Picchu has generated newly interest in affairs considering an archaeological expedition in the Andes Mountains. The legendary tales of hidden cities, vast gold treasures and valuable artefacts are only an illusion, and an X never, ever marks the spot. But now, that Archaeology has become a high regarded science, we should send some experts to broaden our mind.;;;;;;;;;;;;;x
inca_excavations_title;The Golden Andes;;;;;;;;;;;;;x
incorporate_the_baltic_states_desc;The Baltic Provinces should be incorporated more closely into $COUNTRY$ so that we may better secure our eastern border and begin to prepare the region for annexation;;;;;;;;;;;;;x
incorporate_the_baltic_states_title;Incorporate the Baltic Provinces;;;;;;;;;;;;;x
increase_conscription_desc;Our country is at war. The safety of our citizens, of our ruler, and of the country sacred borders are at a stake here. Every able man capable of holding a rifle should be drilling to go to the front lines. A recent bill in the Upper House proposes expanding our conscription system during this time of war. With a little help, they might just get the support needed to implement it.;;;;;;;;;;;;;x
increase_conscription_title;Increase the Conscription Time;;;;;;;;;;;;;x
india_civil_service_desc;The Indian Civil Service (ICS) for part of the 19th century officially known as the Imperial Civil Service, was the elite higher civil service of the British Empire in India during British rule in the period between 1858 and 1947. Up to 1853, the Directors of the East India Company made appointments of covenanted civil servants by nominations. This nomination system was abolished and it was decided that the induction would be through competitive examinations of all subjects, without distinction of race.;;;;;;;;;;;;;x
india_civil_service_title;Found the Imperial Civil Service;;;;;;;;;;;;;x
india_colonial_to_republic_desc;The period of British rule in India has finally come to an end! The British Raj is no more, India shall be the master of its own destiny as a Republic!;;;;;;;;;;;;;x
india_colonial_to_republic_title;The Republic of India!;;;;;;;;;;;;;x
india_penal_code_desc;The Indian Penal Code is the main criminal code of India. It is a comprehensive code intended to cover all substantive aspects of criminal law. The code was drafted in 1860 on the recommendations of first law commission of India established in 1834 under the Charter Act of 1833 under the Chairmanship of Thomas Babington Macaulay. It came into force in British India during the early British Raj period in 1862. However, it did not apply automatically in the Princely states, which had their own courts and legal systems until the 1940s.;;;;;;;;;;;;;x
india_penal_code_title;The Indian Penal Code, ($YEAR$);;;;;;;;;;;;;x
indonesia_raya_desc;‘Indonesia Raya’—‘Great Indonesia’—is the national anthem of Indonesia since its proclamation of independence. The song marked the birth of the all-archipelago nationalist movement in Indonesia that supported the idea of one single ‘Indonesia’ rather than split into several colonies. The movement was born from a similar thought directed at the unification of the Melayu people. It ambitioned the union of the East Indies, Dutch, British and Portuguese into a country strong enough to fight off western imperialism.;;;;;;;;;;;;;x
indonesia_raya_title;Indonesia Raya;;;;;;;;;;;;;x
industrialization_communist_desc;Fuel the fires of industry! The might of the proletariat shall be forged in the steel flames of our future!;;;;;;;;;;;;;x
industrialization_communist_title;Start the industrialization of the oppressed!;;;;;;;;;;;;;x
inherit_ryukyu_desc;The islands of Ryukyu have always had blood ties to both China and Japan. They must be brought into the fold with the rest of our nation.;;;;;;;;;;;;;x
inherit_ryukyu_title;Inherit Ryukyu;;;;;;;;;;;;;x
initialize_africa_desc;Enacting this decision prevents the conquest of Sokoto, Benin, and Oyo before 1865;;;;;;;;;;;;;x
initialize_africa_title;Initialize Africa;;;;;;;;;;;;;x
institute_central_bank_desc;While our government has for some time maintained a central bank, some voices within the economic debate have begun arguing in favour of monopolizing the issuing of currency to a strict government prerogative. Proponents argue that this will lead to an increase in economic stability, while opponents see it as a fundamental breach of the freedom of trade.;Alors que notre gouvernement maintient depuis un certain temps une banque centrale, certaines voix s'élèvent en faveur de la monopolisation d'émission de devises selon une stricte prérogative gouvernementale. Les partisans soulignent le fait que cela renforcera la stabilité économique et les opposants y voient une violation fondamentale en termes de liberté des échanges.;Obwohl unsere Regierung bereits seit einiger Zeit eine Zentralbank unterhält, befürworten einige Wirtschaftsexperten nun, das Notenprivileg auf den Staat zu monopolisieren. Sie behaupten, dies würde zur Stabilisierung der Wirtschaft beitragen, werden die Gegner dieses Vorschlags ihn als fundamentalen Bruch der Handelsfreiheit ansehen.;;;;;;;;;;;x
institute_central_bank_title;National Banking Act;Loi bancaire nationale;Nationales Bankengesetz;;;;;;;;;;;x
integrate_abkhazia_desc;The autonomy of Abkhazia, which had functioned as a pro-Russian ‘buffer zone’ in the troublesome region of the Caucasus, was no more needed to the Tsarist government after the Circassians were defeated and pacified, and the rule of the Shervashidze came to an end: Prince Michael was forced to renounce his rights and resettle in Voronezh. Abkhazia was incorporated in the Russian Empire as a special military province of Suhum-Kale.;;;;;;;;;;;;;x
integrate_abkhazia_title;Integrate Abkhazia;;;;;;;;;;;;;x
integrate_bahrain_trucial_states_desc;The Trucial States were a group of sheikdoms in the south eastern Persian Gulf, previously known to the British as the ‘Pirate Coast’, which were signatories to treaties (hence ‘trucial’) with the British government. These treaties established an informal protectorate by Great Britain and the sheikdoms, or emirates, were a British protectorate. Now, our protectorate over them and over Bahrain raised the possibility of centralizing our protection even more by adding the sultan of Bahrain to the pact.;;;;;;;;;;;;;x
integrate_bahrain_trucial_states_title;Integrate Bahrain in the Trucial Pact;;;;;;;;;;;;;x
integrate_guyana_desc;French Guiana has long been a colony of our nation, however debates over Guiana’s future is splitting opinions within our government. While some argue that French Guyana should remain a French Colonial possession, Others propose that we could fully integrate French Guyana as a part of Metropolitan France.;;;;;;;;;;;;;x
integrate_guyana_title;Integrate French Guiana;;;;;;;;;;;;;x
integrate_kazakhstan_desc;Gradual decline, disintegration and accession of Kazakh territories into $COUNTRY$ began in the mid-18th and ended in the second part of the 19th century. By the mid-18th century, as a result of long-lasting armed conflicts with Dzungars and Oirats, the Kazakh Khanate had started to decline and further disintegrate into three Jüzes, which formerly constituted the Kazakh Khanate in a confederate form.\n$COUNTRY_ADJ$ colonial policies/strategies brought military fortresses, lots of settlements, and externally imposed rules into Kazakh lands. A series of laws were introduced by the Russian Empire, abolishing local indigenous government in the form of Khan rule, instituting segregative settlement policies, asserting effective $COUNTRY_ADJ$ rule over the region.;;;;;;;;;;;;;x
integrate_kazakhstan_title;Integrate Kazakhstan;;;;;;;;;;;;;x
integrate_mingrelia_desc;The Principality of Mingrelia was established as an independent Principality in 1557 by Levan I Dadiani as a hereditary mtavari (Prince), it remained independent until it became subject to Russian suzerainty in 1803. \n\nIn order to establish better control over the region, we should pressure the prince, Nikolay Davidovich to renounce his title of the principality.;;;;;;;;;;;;;x
integrate_mingrelia_title;Abolish the Principality of Mingrelia;;;;;;;;;;;;;x
integrate_neuchatel_desc;The Neuchatel Crisis was resolved in our favour, and we may now declare the Neuchatel Republic an integral part of our nation.;;;;;;;;;;;;;x
integrate_neuchatel_prussia_desc;The Neuchatel Crisis was resolved in our favour, and we may now declare Neuchatel an integral part of our nation.;;;;;;;;;;;;;x
integrate_neuchatel_prussia_title;Integrate Neuchatel;;;;;;;;;;;;;x
integrate_neuchatel_title;Declare the Neuchatel Republic;;;;;;;;;;;;;x
integrate_qatar_trucial_states_desc;The Trucial States were a group of sheikdoms in the south eastern Persian Gulf, previously known to the British as the ‘Pirate Coast’, which were signatories to treaties (hence ‘trucial’) with the British government. These treaties established an informal protectorate by Great Britain and the sheikdoms, or emirates, were a British protectorate. Now, our protectorate over them and over Qatar raised the possibility of centralizing our protection even more by adding the sultan of Bahrain to the pact.;;;;;;;;;;;;;x
